"","freq","prev","p.freq","p.prev","p","contaminant"
"ASV_4730",9.00238728591568e-06,5,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4731",1.19744399818993e-05,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4732",5.02878268240777e-06,6,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4733",1.02883494950395e-05,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4734",6.6951887206446e-06,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4735",7.46353561747562e-06,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4736",9.19304384953481e-06,2,NA,NA,NA,FALSE
"ASV_4738",9.50360674458307e-06,7,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4739",1.26041191494623e-05,5,NA,NA,NA,FALSE
"ASV_4740",3.74918876670813e-06,4,NA,0.625,0.625,FALSE
"ASV_4741",5.3688463555345e-06,9,NA,NA,NA,FALSE
"ASV_4742",3.35746435914265e-06,2,NA,NA,NA,FALSE
"ASV_4743",1.02913738989617e-05,4,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_4744",1.31647304012322e-05,4,NA,0.6875,0.6875,FALSE
"ASV_4746",2.19176384931115e-05,5,NA,0.615384615384615,0.615384615384615,FALSE
"ASV_4748",5.57646187063193e-06,3,NA,NA,NA,FALSE
"ASV_4751",8.27810662363966e-06,6,NA,NA,NA,FALSE
"ASV_4752",8.86844424424481e-06,3,NA,0.611111111111111,0.611111111111111,FALSE
"ASV_4753",1.74620982828929e-05,11,NA,0.0833333333333333,0.0833333333333333,TRUE
"ASV_4754",2.10510449138642e-06,5,NA,0.722222222222222,0.722222222222222,FALSE
"ASV_4755",6.3382249441396e-06,10,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4756",6.01433034017651e-06,9,NA,NA,NA,FALSE
"ASV_4757",5.65880143676728e-06,4,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4758",8.93022121898008e-06,13,NA,NA,NA,FALSE
"ASV_4759",4.87009543634552e-06,2,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4761",1.04327208649598e-05,4,NA,NA,NA,FALSE
"ASV_4762",5.88290415446489e-06,1,NA,NA,NA,FALSE
"ASV_4763",1.0364754173491e-05,4,NA,0.576923076923077,0.576923076923077,FALSE
"ASV_4764",9.15877315674562e-06,11,NA,0.607142857142857,0.607142857142857,FALSE
"ASV_4765",1.26818524368334e-05,5,NA,NA,NA,FALSE
"ASV_4766",7.95072695035386e-06,10,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4767",9.59243310498096e-06,13,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_4768",4.00700995350205e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4769",2.17578816396473e-06,3,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4770",1.08476767769523e-05,6,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4771",5.09401448230233e-06,4,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4772",1.42864852574125e-05,8,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4773",6.62524786316185e-06,5,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4775",4.99926664689874e-06,6,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4776",9.97319651133141e-06,5,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4777",7.56045404555468e-06,8,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4778",1.30830802043389e-05,15,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_4779",4.83682580507956e-06,6,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4780",1.31752098298896e-05,8,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4781",9.37270438197783e-06,3,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4782",1.07681404431072e-05,7,NA,0.75,0.75,FALSE
"ASV_4783",6.48312013449827e-06,9,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4784",1.34546373694717e-05,17,NA,0.625,0.625,FALSE
"ASV_4785",1.03077319295754e-05,7,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4786",4.09158136005647e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4787",6.83792371752754e-06,7,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4788",7.80996114995804e-06,4,NA,NA,NA,FALSE
"ASV_4789",2.82979402075014e-06,3,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4790",1.08908534146233e-05,6,NA,0.625,0.625,FALSE
"ASV_4791",1.17431913345885e-05,2,NA,NA,NA,FALSE
"ASV_4793",3.09446930693357e-06,7,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4794",7.75566825705827e-06,11,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4795",3.98791036487813e-06,1,NA,NA,NA,FALSE
"ASV_4796",8.92026538847189e-06,8,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4797",1.22928047255069e-05,10,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4798",1.66579060366808e-05,4,NA,NA,NA,FALSE
"ASV_4799",1.31593408633164e-05,4,NA,NA,NA,FALSE
"ASV_4800",2.65746835985821e-06,4,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4801",7.6283847277099e-06,7,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4802",7.60686528369808e-06,6,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_4803",1.24412563026129e-05,7,NA,0.6875,0.6875,FALSE
"ASV_4804",4.81791627915682e-06,5,NA,NA,NA,FALSE
"ASV_4805",4.1747168128743e-06,3,NA,NA,NA,FALSE
"ASV_4806",1.0028222163675e-05,6,NA,NA,NA,FALSE
"ASV_4808",6.0078092225019e-06,2,NA,NA,NA,FALSE
"ASV_4811",5.76710764423616e-06,6,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4812",6.65506052378627e-06,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4815",6.95274842441968e-06,5,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4816",7.0056684350249e-06,9,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4817",7.36110065571686e-06,5,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_4819",1.08559867984973e-05,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4820",1.56962091824409e-05,4,NA,0.166666666666667,0.166666666666667,FALSE
"ASV_4822",6.76595903057313e-06,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4823",5.42566631453884e-06,5,NA,NA,NA,FALSE
"ASV_4825",3.47689098672374e-05,6,NA,0.166666666666667,0.166666666666667,FALSE
"ASV_4826",7.89954057094057e-06,11,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4827",8.78995543460174e-06,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4828",6.16309338792492e-06,3,NA,NA,NA,FALSE
"ASV_4829",6.08340313915211e-06,12,NA,NA,NA,FALSE
"ASV_4830",1.21474783319969e-05,9,NA,NA,NA,FALSE
"ASV_4831",7.04276224841763e-06,8,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4832",1.31406612310906e-05,9,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4833",7.43092806521351e-06,3,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4834",4.70139400605751e-06,3,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4835",3.58316793078822e-06,3,NA,NA,NA,FALSE
"ASV_4836",5.37449327679365e-06,8,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4837",4.59900594962787e-07,1,NA,NA,NA,FALSE
"ASV_4838",7.40408275223898e-06,7,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4839",5.44748957318292e-06,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4840",1.14370657994993e-05,7,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4841",7.31211893471055e-06,8,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_4843",7.84987971933916e-06,6,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4844",6.40783797770146e-06,7,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4845",2.62990305244154e-06,3,NA,NA,NA,FALSE
"ASV_4846",8.18431135102205e-06,5,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4847",1.09765555275236e-05,9,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4848",1.62952135621493e-05,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4849",1.50996612872458e-05,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4852",5.44561151313353e-06,5,NA,NA,NA,FALSE
"ASV_4853",6.78827050501754e-06,7,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4854",8.61607347825856e-06,7,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_4855",2.14992372432974e-05,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4858",4.87492434727252e-06,3,NA,NA,NA,FALSE
"ASV_4859",1.36831387161443e-05,3,NA,NA,NA,FALSE
"ASV_4860",2.18631351928216e-06,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4861",9.05149884724196e-06,4,NA,NA,NA,FALSE
"ASV_4862",5.94388445093871e-06,3,NA,0.625,0.625,FALSE
"ASV_4863",1.93166968514118e-06,4,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4864",1.00320292551157e-05,3,NA,0.625,0.625,FALSE
"ASV_4865",7.93612586419763e-06,4,NA,0.625,0.625,FALSE
"ASV_4869",2.33277552118916e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4870",7.71574695438529e-06,2,NA,NA,NA,FALSE
"ASV_4871",9.45074004568761e-06,4,NA,0.6875,0.6875,FALSE
"ASV_4876",5.46952236723848e-06,9,NA,0.611111111111111,0.611111111111111,FALSE
"ASV_4877",7.71221128175194e-06,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4880",7.50256799563575e-06,6,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4881",7.91061342128784e-06,5,NA,0.076923076923077,0.076923076923077,TRUE
"ASV_4882",9.9959482821967e-06,6,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4883",1.25271663282762e-05,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4884",5.38211508016452e-06,9,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4885",8.70137665104785e-06,2,NA,NA,NA,FALSE
"ASV_4887",4.55465490692661e-06,10,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4888",1.04220453479592e-05,4,NA,0.076923076923077,0.076923076923077,TRUE
"ASV_4891",6.83000500042549e-06,6,NA,NA,NA,FALSE
"ASV_4894",8.65843253537804e-06,7,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4896",7.17745843037248e-06,4,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4897",7.5038769089181e-06,6,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4898",7.98935935622973e-06,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4899",4.79839353270981e-06,4,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4900",5.34101826184983e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4901",4.80091143651259e-06,8,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_4902",7.71778843121981e-06,12,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4903",6.79902864386321e-06,8,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4904",9.17347460288412e-06,9,NA,0.6875,0.6875,FALSE
"ASV_4905",6.60919814400526e-06,6,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4906",2.4539700552986e-06,3,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4907",5.21508316899992e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4908",7.81504578508085e-06,5,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4909",7.2447233643441e-06,6,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4910",9.08548193549109e-06,10,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_4911",9.50657359398139e-06,3,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4912",8.31522931353831e-06,3,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4913",2.32578485230212e-06,5,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4914",1.27483283982337e-05,6,NA,0.125,0.125,FALSE
"ASV_4915",6.88129635167263e-06,9,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4916",6.04758884638462e-06,6,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4917",8.02345971502887e-06,3,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4918",2.49578699144214e-05,3,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4919",1.74994400828334e-05,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4920",4.17053828819619e-06,2,NA,NA,NA,FALSE
"ASV_4921",3.95750560782349e-06,11,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4922",3.35135232205343e-06,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4923",8.81894883765681e-06,7,NA,0.625,0.625,FALSE
"ASV_4924",9.67885557207127e-06,6,NA,NA,NA,FALSE
"ASV_4925",8.17526065124566e-06,3,NA,NA,NA,FALSE
"ASV_4926",1.51005073369585e-05,3,NA,NA,NA,FALSE
"ASV_4927",2.75205163900257e-06,8,NA,NA,NA,FALSE
"ASV_4928",2.64334924822234e-06,5,NA,NA,NA,FALSE
"ASV_4929",4.69794935686939e-06,5,NA,NA,NA,FALSE
"ASV_4931",1.4075320448013e-05,5,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_4932",1.6522661232744e-05,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4936",1.40318985269484e-05,11,NA,0.0714285714285714,0.0714285714285714,TRUE
"ASV_4937",9.59582422171202e-06,7,NA,0.595238095238095,0.595238095238095,FALSE
"ASV_4938",7.61536868047596e-06,7,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_4939",6.20593074684461e-06,11,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_4940",5.3041090812359e-06,9,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4941",5.41107291531298e-06,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4942",5.82966456541373e-06,8,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_4944",1.36885355558452e-05,6,NA,0.722222222222222,0.722222222222222,FALSE
"ASV_4945",1.13488480054461e-05,9,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4946",3.37126604523582e-06,10,NA,0.642857142857143,0.642857142857143,FALSE
"ASV_4947",7.05454443454155e-06,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4948",9.04032279708086e-06,5,NA,NA,NA,FALSE
"ASV_4949",6.03513556058135e-06,4,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4953",8.71107027466096e-06,11,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4955",7.08597427589341e-06,4,NA,NA,NA,FALSE
"ASV_4956",6.9072323963863e-06,3,NA,NA,NA,FALSE
"ASV_4959",4.41434485945943e-06,6,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4960",1.9666089627304e-06,4,NA,NA,NA,FALSE
"ASV_4961",6.72558877200348e-06,8,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4962",4.46306984080906e-06,13,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4963",1.16128349748301e-05,10,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4964",9.07285740653977e-06,5,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4965",7.45370750027199e-06,9,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_4967",1.13617492915286e-05,10,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4968",6.50477920267177e-06,6,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4969",5.95031019163478e-06,7,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4970",8.90157990887193e-06,11,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_4971",4.57072869971781e-06,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4972",8.00902560662877e-06,3,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4973",6.6422617162988e-06,9,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_4974",7.23067691526302e-06,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4976",7.53265226716014e-06,13,NA,NA,NA,FALSE
"ASV_4977",1.3337509814575e-05,3,NA,NA,NA,FALSE
"ASV_4978",3.80904922045025e-06,7,NA,NA,NA,FALSE
"ASV_4979",2.06036640888313e-06,6,NA,NA,NA,FALSE
"ASV_4981",1.16850234079692e-06,3,NA,NA,NA,FALSE
"ASV_4982",6.00024988749093e-06,2,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_4983",8.4070971183156e-06,3,NA,0.625,0.625,FALSE
"ASV_4984",1.26568998698033e-05,4,NA,0.625,0.625,FALSE
"ASV_4985",1.22912853878284e-06,4,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4990",9.14522924619247e-06,3,NA,0.625,0.625,FALSE
"ASV_4994",6.94538986109649e-06,6,NA,0.571428571428571,0.571428571428571,FALSE
"ASV_4995",7.07722436957322e-06,4,NA,0.0476190476190476,0.0476190476190476,TRUE
"ASV_4996",1.1110655432595e-05,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_4997",4.67136713024752e-06,8,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_4999",6.36314105933876e-06,6,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_5000",4.36485112659742e-06,6,NA,0.6875,0.6875,FALSE
"ASV_5001",7.8468838293822e-06,6,NA,0.611111111111111,0.611111111111111,FALSE
"ASV_5002",7.11664758307524e-06,8,NA,NA,NA,FALSE
"ASV_5003",2.06129781956805e-06,2,NA,NA,NA,FALSE
"ASV_5004",4.02624867125392e-06,8,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_5005",7.17319123807473e-06,6,NA,NA,NA,FALSE
"ASV_5007",3.61849032053474e-06,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5009",3.04596395088381e-06,2,NA,NA,NA,FALSE
"ASV_5010",7.83127454998735e-06,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5011",2.01190361714587e-06,4,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5012",3.30329225619592e-06,5,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5013",6.27649323446264e-06,9,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5014",6.74890440631197e-06,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5015",8.95855021135369e-06,9,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_5016",9.01005023835193e-06,8,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_5018",5.18872093348957e-06,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5019",8.13448876337085e-06,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5020",9.59274362453744e-06,9,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_5022",2.69977900632147e-06,4,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5023",7.60240335619027e-06,7,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_5024",7.67144424926471e-06,8,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5025",1.53424602301498e-05,12,NA,0.625,0.625,FALSE
"ASV_5026",4.39137167822061e-06,5,NA,NA,NA,FALSE
"ASV_5027",7.3706996373339e-06,6,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_5028",4.71765250527894e-06,4,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5029",5.53214396146645e-06,8,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_5030",4.14746147865643e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5031",1.0290293775814e-05,8,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_5032",3.82932426688676e-06,4,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5033",1.17253340015902e-05,11,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_5034",3.27463883676815e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5035",3.96830082508691e-06,5,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5036",4.39181788281486e-06,3,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5037",5.92000107556886e-06,5,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5038",9.52560467464269e-06,8,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5039",5.77008747272162e-06,8,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5040",7.90555334418546e-06,4,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5041",7.34159123937796e-06,8,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5042",6.0701485473562e-06,8,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_5043",1.19825064885705e-05,4,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5044",9.69912749922421e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5045",3.46203738244809e-06,3,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5046",2.73627633035678e-06,3,NA,NA,NA,FALSE
"ASV_5047",1.04719072898494e-05,6,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5049",9.10035400027084e-06,4,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5050",2.0350906679811e-06,7,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5052",1.13272323452328e-05,5,NA,NA,NA,FALSE
"ASV_5053",7.267829334432e-06,5,NA,NA,NA,FALSE
"ASV_5054",2.36717992105783e-06,6,NA,NA,NA,FALSE
"ASV_5055",8.37453481191899e-06,8,NA,0.625,0.625,FALSE
"ASV_5056",2.32660985018049e-06,3,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5057",6.28827068374878e-06,3,NA,NA,NA,FALSE
"ASV_5058",6.00908528987005e-06,9,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_5059",3.66422244070596e-06,9,NA,NA,NA,FALSE
"ASV_5061",4.3601948079404e-06,4,NA,NA,NA,FALSE
"ASV_5063",1.11710956639688e-05,7,NA,0.6875,0.6875,FALSE
"ASV_5067",9.77059424827898e-06,2,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_5068",1.23020246612299e-05,12,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5070",1.57212542420647e-05,5,NA,0.0476190476190476,0.0476190476190476,TRUE
"ASV_5071",8.41906021532022e-06,5,NA,NA,NA,FALSE
"ASV_5072",3.44333213454769e-06,7,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5073",2.01891990356248e-05,7,NA,0.722222222222222,0.722222222222222,FALSE
"ASV_5074",5.26651127143745e-06,9,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5075",1.20838899519719e-05,7,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5076",5.69096095940169e-06,6,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_5077",1.23942293906103e-05,10,NA,0.111111111111111,0.111111111111111,FALSE
"ASV_5078",9.19574197847828e-06,7,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5079",5.22021570703892e-06,8,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5080",6.62219297652619e-06,11,NA,NA,NA,FALSE
"ASV_5081",5.97494664043972e-06,10,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5083",7.27856883407145e-06,12,NA,NA,NA,FALSE
"ASV_5084",1.10537244381455e-05,7,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5086",1.175254446782e-05,7,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5088",6.48461035106102e-06,2,NA,NA,NA,FALSE
"ASV_5089",2.13786860314146e-05,3,NA,NA,NA,FALSE
"ASV_5090",4.37248977194072e-06,3,NA,NA,NA,FALSE
"ASV_5091",8.08122433426053e-06,9,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_5092",4.53289203407735e-06,11,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5094",2.89749005126961e-06,3,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5095",3.97729889976989e-06,7,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5096",5.66889088301901e-06,7,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5097",8.14108425747127e-06,5,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5098",6.33503545292573e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5099",5.10110551235337e-06,6,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5100",7.86565955619101e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5101",1.14098601605191e-05,10,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_5102",9.64360820640176e-06,6,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5103",4.03840756748795e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5104",1.11125547195045e-05,9,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_5105",9.08387674812056e-06,6,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_5106",1.34526223433793e-05,12,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_5107",7.14554677558584e-06,5,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5108",8.10587174902198e-06,4,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_5109",5.93232436503521e-06,5,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5112",1.40129276270445e-05,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5113",9.23786525493594e-06,8,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5115",6.49130439215725e-06,2,NA,NA,NA,FALSE
"ASV_5117",1.11977774645693e-05,5,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_5118",3.95584298236588e-06,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5119",2.04715503301708e-05,2,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_5120",1.47767697054999e-06,4,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5121",4.86514436321768e-06,6,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_5122",1.02586825373248e-05,6,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_5123",7.29160045660284e-06,3,NA,NA,NA,FALSE
"ASV_5126",8.36134318977623e-06,3,NA,NA,NA,FALSE
"ASV_5127",3.89449389127205e-06,4,NA,NA,NA,FALSE
"ASV_5128",3.698831570143e-06,4,NA,NA,NA,FALSE
"ASV_5129",2.34790653321699e-05,4,NA,0.625,0.625,FALSE
"ASV_5130",2.05349558800201e-06,3,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_5131",1.13659003660032e-05,5,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_5134",1.02395861514107e-05,5,NA,0.75,0.75,FALSE
"ASV_5136",4.59223006099549e-06,3,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_5137",6.44129023036562e-06,11,NA,0.0476190476190476,0.0476190476190476,TRUE
"ASV_5138",8.86534970706511e-06,11,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_5139",8.10639341813493e-06,10,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_5140",5.17516266357904e-06,4,NA,0.076923076923077,0.076923076923077,TRUE
"ASV_5141",9.51169879313465e-06,4,NA,0.75,0.75,FALSE
"ASV_5143",6.00569435478595e-06,6,NA,0.548387096774194,0.548387096774194,FALSE
