"","freq","prev","p.freq","p.prev","p","contaminant"
"ASV_2632",3.9606108330091e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2633",1.74492927122584e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2634",1.62827693060608e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2635",1.247734949934e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2636",1.40643754464789e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2637",2.34083888919411e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2638",1.97937877934774e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2639",1.07632216483597e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2640",2.38369276431479e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2641",8.00082981321717e-06,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2642",6.72303410275955e-06,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2644",2.21114127347219e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2645",1.356360179473e-05,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2646",7.72602968271652e-06,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2647",1.29215956173093e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2649",1.70377647451634e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2650",1.27052839623961e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2651",2.58875981984066e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2652",1.53079589035955e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2653",1.1351145002193e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2654",2.51076332513608e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2655",2.08800665469075e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2656",3.49703355537613e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2657",1.33492372149601e-05,2,NA,0.515543193717278,0.515543193717278,FALSE
"ASV_2658",2.25027569300537e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2660",1.64604021497983e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2661",2.06403488043785e-05,24,NA,0.665792918159273,0.665792918159273,FALSE
"ASV_2662",3.03666974827948e-05,7,NA,0.054672430421604,0.054672430421604,TRUE
"ASV_2663",2.36145793115579e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2665",2.10469353980041e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2666",2.3210006617207e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2667",1.08332735269529e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2668",2.4208316063354e-05,16,NA,0.615424359327639,0.615424359327639,FALSE
"ASV_2669",2.25403097016982e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2670",2.35683666890822e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2671",6.08872988555503e-06,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2672",2.12099168916813e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2674",1.86128673230273e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2676",1.41792555823059e-05,26,NA,0.677657412510334,0.677657412510334,FALSE
"ASV_2677",2.36669302625804e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2678",1.67334890874677e-05,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_2680",1.46403970494541e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2681",6.65111995291585e-06,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2682",2.96228164935804e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2683",2.62774943084037e-05,15,NA,0.00839375516671263,0.00839375516671263,TRUE
"ASV_2684",1.30066301004323e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2685",1.1879505458684e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2686",1.87256841555731e-05,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2687",3.05152479641146e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2688",1.40672242999757e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2689",2.04828026869777e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2690",1.63368401633584e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2691",1.35859147338425e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2694",9.242134485917e-06,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2695",1.63821213445335e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2696",1.64712816735496e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2697",2.36912860080078e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2698",3.46864531133948e-05,2,NA,0.515543193717278,0.515543193717278,FALSE
"ASV_2700",2.38186565716166e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2701",1.68653788758327e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2702",5.99603793014455e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2703",2.41081661625463e-05,22,NA,0.653640810140535,0.653640810140535,FALSE
"ASV_2704",1.29085634400752e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2705",7.01748229945741e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2706",1.57535302854496e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2707",1.30715436637668e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2708",1.19001840480788e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2709",2.36571817474325e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2711",1.97059521469381e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2712",3.59270510940258e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2713",1.00065802315653e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2714",2.72159255385164e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2715",2.15817664136161e-05,20,NA,0.641197643979058,0.641197643979058,FALSE
"ASV_2716",3.01268962115291e-05,22,NA,0.171211938550565,0.171211938550565,FALSE
"ASV_2717",1.9896578625715e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2718",3.068693559333e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2719",3.43934612224904e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2721",1.42892246297925e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2722",1.81553436179871e-05,29,NA,0.694922413199229,0.694922413199229,FALSE
"ASV_2723",1.59961943253752e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2724",1.36308327975001e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2725",1.44369310485837e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2726",1.34693164235855e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2727",7.3977417599578e-06,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2728",1.87580824970566e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2729",4.56869999866706e-06,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2730",3.59243431562813e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2731",1.11658524025038e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2733",1.32800179739937e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2734",2.66168071349961e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2735",1.81900875269847e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2737",1.32774571522072e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2738",1.8285195597639e-05,10,NA,0.07807333287407,0.07807333287407,TRUE
"ASV_2739",1.81649649848252e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2740",1.36783187527879e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2741",1.15208588539988e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2742",1.57513615180965e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2743",2.02911140963102e-05,16,NA,0.615424359327639,0.615424359327639,FALSE
"ASV_2744",4.12215417220773e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2745",9.09723338326219e-06,16,NA,0.615424359327639,0.615424359327639,FALSE
"ASV_2746",1.60473645114301e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2747",6.02383276410174e-06,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2748",2.00373873490428e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2749",1.80403358753682e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2751",1.67306670102249e-05,16,NA,0.615424359327639,0.615424359327639,FALSE
"ASV_2752",1.91791207209534e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2753",1.89664208662528e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2754",2.528882632717e-05,19,NA,0.634865837696335,0.634865837696335,FALSE
"ASV_2755",1.49001859943999e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2756",3.49627696583098e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2757",1.61604163469331e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2758",1.90880350163133e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2759",3.38654714236012e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2760",2.02453514436495e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2761",2.036695229616e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2762",2.90541878844253e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2763",2.86403432682383e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2764",1.48995908905979e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2765",3.01956296372827e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2766",3.49442531411481e-05,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2767",8.02997816075151e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2769",1.7514555969398e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2771",8.46698317151982e-06,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2772",1.5669949755852e-05,21,NA,0.64745582460733,0.64745582460733,FALSE
"ASV_2773",7.95516524483454e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2774",1.6978605201881e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2775",1.06604801772109e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2776",1.25520438875884e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2777",1.97313243512051e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2778",1.20640796699938e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2779",1.78171858091449e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2781",1.7928608920875e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2782",4.93966781363665e-06,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2783",2.2331234696666e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2785",1.61885659661941e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2786",2.80404634559011e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2787",3.10839644128109e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2788",2.58806727884155e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2789",2.15103682315441e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2790",1.06187357771882e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2791",2.45731992634391e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2792",5.25486322081416e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2793",5.29752390057618e-06,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2795",1.72210132725435e-05,2,NA,0.515543193717278,0.515543193717278,FALSE
"ASV_2797",1.28290907610218e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2798",1.56449044678836e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2800",1.51549074780205e-05,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_2801",1.88981510590351e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2802",1.4806783484644e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2803",9.27446690327417e-06,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2804",1.40319763513249e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2805",9.66749307514602e-06,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2806",2.61330065103716e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2807",4.12600437386857e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2808",1.70082182243671e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2809",1.01433067572049e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2810",1.10843015445588e-05,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_2811",8.12827865321867e-06,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2812",7.73323084864321e-06,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2813",2.48862967308161e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2814",1.64592708293801e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2815",1.17601602026872e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2816",4.37333183550087e-06,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2817",1.71824980987843e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2818",1.24568677348829e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2819",6.26010143866288e-06,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2820",1.21978805189066e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2821",1.24114638112146e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2822",1.49499896853269e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2823",2.02933266070364e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2824",3.06363041327316e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2825",1.20168174321654e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2826",1.1104602712069e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2827",1.45974371269313e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2828",2.10197613891109e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2829",1.19743169233337e-05,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_2831",1.75445999824241e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2832",1.60560605506661e-05,2,NA,0.515543193717278,0.515543193717278,FALSE
"ASV_2833",6.21337432439789e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2834",1.72904731317147e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2835",1.78536630502912e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2836",1.74009737582965e-05,23,NA,0.659753031138055,0.659753031138055,FALSE
"ASV_2837",1.7185819992004e-05,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_2838",1.69014036139938e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2839",1.0470653011769e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2840",2.60885442289604e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2841",1.25672315529081e-05,11,NA,0.0858664577018463,0.0858664577018463,TRUE
"ASV_2842",1.38883952060736e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2843",1.10499025117065e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2844",1.02752123085194e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2845",3.22835222376059e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2846",1.32411661162497e-05,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_2847",1.72083741981869e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2848",1.14787975352455e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2849",1.43838256709458e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2850",1.41156468052104e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2851",2.63443170154859e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2852",2.29586930685293e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2854",1.2851002082035e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2855",4.32899277906491e-06,2,NA,0.515543193717278,0.515543193717278,FALSE
"ASV_2856",5.45232180824099e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2857",2.39346118762472e-05,16,NA,0.615424359327639,0.615424359327639,FALSE
"ASV_2860",2.24448395434956e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2862",1.40191529594627e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2863",2.83649636491404e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2864",1.40500955063183e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2865",1.92155351246582e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2866",1.39668121845712e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2867",1.79187567357942e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2868",1.62411101533658e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2869",1.24040225327094e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2870",1.19461512143808e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2871",7.00182687019008e-06,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2872",1.32433258056594e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2874",1.22251868398495e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2875",1.97554483739488e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2876",1.71695243460138e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2877",1.53676834236461e-05,9,NA,0.0702763330118492,0.0702763330118492,TRUE
"ASV_2878",1.46389885495013e-05,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2879",2.12823481746451e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2881",1.96946807560414e-05,16,NA,0.615424359327639,0.615424359327639,FALSE
"ASV_2882",1.61285470468375e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2883",3.14792460194854e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2884",2.75109193338913e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2885",1.2303301642018e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2888",1.78618888539044e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2889",2.14585648018289e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2890",2.56697155797674e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2891",1.66271418330662e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2892",1.97945730660203e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2893",2.07780309727231e-05,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2894",1.5560220288038e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2895",1.68497286621598e-05,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_2896",1.73666762504017e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2897",3.23663130285864e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2898",2.85425702804752e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2899",1.8157733853721e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2900",1.36915096150155e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2901",1.35788203823705e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2902",4.56757272356758e-06,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2903",2.51496350010028e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2904",1.15064035233996e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2905",9.78046563928658e-06,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2906",1.62870482038102e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2907",1.39870502057935e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2908",1.18045326227334e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2909",2.41599979690338e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2910",1.60214035069568e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2911",2.18978823293987e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2912",2.08590080179127e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2913",6.59397091791605e-06,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2914",9.94150260222705e-06,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2915",7.84906079538874e-06,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2916",1.5797681010385e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2917",1.75348714105343e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2918",1.53968425991354e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2919",8.39566053565944e-06,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2920",1.56136301262979e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2921",1.82090948444713e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2922",3.05950244377582e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2923",9.11353263779793e-06,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2924",3.6821063139789e-06,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2925",1.72248190092113e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2926",6.03625571494646e-05,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_2927",1.25095718923805e-05,33,NA,0.716967914714798,0.716967914714798,FALSE
"ASV_2928",1.30624114679024e-05,20,NA,0.641197643979058,0.641197643979058,FALSE
"ASV_2929",1.52810277428983e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2931",1.03606617459394e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2932",1.07338695163358e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2934",1.74909942346471e-05,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_2935",1.33973025720508e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2936",1.659537714581e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2937",1.12802198760145e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2938",2.02636326815616e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2939",1.98160504692161e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2940",1.06476492763718e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2941",1.13682616882083e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2942",2.84124032261698e-05,21,NA,0.64745582460733,0.64745582460733,FALSE
"ASV_2943",1.11833982771382e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2944",1.64035862872663e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2945",8.3797767830993e-06,2,NA,0.515543193717278,0.515543193717278,FALSE
"ASV_2946",1.88637060088113e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_2947",2.14878089370697e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2948",1.20641178017073e-05,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_2949",2.09168558899815e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2950",1.6978494584177e-05,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_2951",2.44050854095734e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2952",7.30335511133483e-06,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2954",1.43591933640154e-05,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_2955",1.27773947578666e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2956",1.30201223642909e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2957",1.08301073581367e-05,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2958",1.66605812538815e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2959",1.04108197075136e-05,3,NA,0.523192511711215,0.523192511711215,FALSE
"ASV_2960",1.22951097391806e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2961",1.23737476738222e-05,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_2962",2.40006346573788e-05,7,NA,0.552984637641224,0.552984637641224,FALSE
"ASV_2963",4.24902712421358e-06,2,NA,0.515543193717278,0.515543193717278,FALSE
"ASV_2964",9.52045150048161e-06,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2965",1.91454061600393e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2966",2.72375492465233e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2967",3.33340705068174e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2968",7.65818050001768e-06,2,NA,0.515543193717278,0.515543193717278,FALSE
"ASV_2969",2.09714208255316e-05,9,NA,0.567403640810141,0.567403640810141,FALSE
"ASV_2970",1.71895923778088e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_2971",1.41942551601927e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_2972",4.94820050510193e-05,5,NA,0.538248742766603,0.538248742766603,FALSE
"ASV_2973",2.24959979246801e-05,4,NA,0.530760884541196,0.530760884541196,FALSE
"ASV_2974",4.59184856263077e-06,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_2975",2.04768842523262e-05,13,NA,0.595304749931111,0.595304749931111,FALSE
